Input File,Station,Average House Price,Destination,Duration,Frequency,Changes,Primary Schools Link,Secondary Schools Link
commutefrom-N.csv,Sandy,251158,Kings Cross,00:43,every 00:20,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandy&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandy&t=sec
commutefrom-N.csv,Sandy,251158,Moorgate,00:59,every 00:45,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandy&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sandy&t=sec
commutefrom-N.csv,Saunderton,347090,Marylebone,00:42,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Saunderton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Saunderton&t=sec
commutefrom-N.csv,Sawbridgeworth,361911,Liverpool Street,00:39,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sawbridgeworth&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sawbridgeworth&t=sec
commutefrom-N.csv,Seer Green,536037,Marylebone,00:28,every 00:26,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Seer%20Green&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Seer%20Green&t=sec
commutefrom-N.csv,Seven Sisters,438758,Liverpool Street,00:16,every 00:07,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Seven%20Sisters&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Seven%20Sisters&t=sec
commutefrom-N.csv,Shenfield,341139,Liverpool Street,00:29,every 00:05,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shenfield&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shenfield&t=sec
commutefrom-N.csv,Shepreth,303061,Kings Cross,00:52,every 00:38,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shepreth&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Shepreth&t=sec
commutefrom-N.csv,Silver Street,307394,Liverpool Street,00:26,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Silver%20Street&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Silver%20Street&t=sec
commutefrom-N.csv,South Kenton,421527,Euston,00:23,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Kenton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Kenton&t=sec
commutefrom-N.csv,South Ruislip,306484,Marylebone,00:17,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Ruislip&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Ruislip&t=sec
commutefrom-N.csv,South Tottenham,438758,Euston,00:39,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Tottenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=South%20Tottenham&t=sec
commutefrom-N.csv,Southbury,307394,Liverpool Street,00:31,every 00:27,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Southbury&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Southbury&t=sec
commutefrom-N.csv,St Albans,451155,Blackfriars,00:30,every 00:08,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=sec
commutefrom-N.csv,St Albans,451155,Kings Cross,00:32,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=sec
commutefrom-N.csv,St Albans,451155,London Bridge,00:38,every 00:12,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=sec
commutefrom-N.csv,St Albans,451155,Moorgate,00:39,every 00:09,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans&t=sec
commutefrom-N.csv,St Albans Abbey,451155,Euston,00:42,every 00:21,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans%20Abbey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Albans%20Abbey&t=sec
commutefrom-N.csv,St James Street,256029,Liverpool Street,00:16,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20James%20Street&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20James%20Street&t=sec
commutefrom-N.csv,St Margarets (Herts),322619,Liverpool Street,00:42,every 00:28,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Margarets%20(Herts)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Margarets%20(Herts)&t=sec
commutefrom-N.csv,St Neots,210913,Kings Cross,00:43,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Neots&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Neots&t=sec
commutefrom-N.csv,St Pancras,824485,London Bridge,00:20,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Pancras&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=St%20Pancras&t=sec
commutefrom-N.csv,Stamford Hill,438758,Liverpool Street,00:20,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stamford%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stamford%20Hill&t=sec
commutefrom-N.csv,Stansted Airport,365312,Liverpool Street,00:53,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stansted%20Airport&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stansted%20Airport&t=sec
commutefrom-N.csv,Stansted Mountfitchet,365312,Liverpool Street,00:47,every 00:19,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stansted%20Mountfitchet&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stansted%20Mountfitchet&t=sec
commutefrom-N.csv,Stevenage,190002,Kings Cross,00:24,every 00:07,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=sec
commutefrom-N.csv,Stevenage,190002,Moorgate,00:39,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=sec
commutefrom-N.csv,Stevenage,190002,London Bridge,00:46,every 00:13,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=sec
commutefrom-N.csv,Stevenage,190002,Blackfriars,00:54,every 00:06,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stevenage&t=sec
commutefrom-N.csv,Stoke Mandeville,273920,Marylebone,00:56,every 00:16,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stoke%20Mandeville&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stoke%20Mandeville&t=sec
commutefrom-N.csv,Stoke Newington,390127,Liverpool Street,00:16,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stoke%20Newington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stoke%20Newington&t=sec
commutefrom-N.csv,Stonebridge Park,421527,Euston,00:23,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stonebridge%20Park&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Stonebridge%20Park&t=sec
commutefrom-N.csv,Sudbury Hill Harrow,359987,Marylebone,00:17,every 00:25,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sudbury%20Hill%20Harrow&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Sudbury%20Hill%20Harrow&t=sec
commutefrom-N.csv,Theobalds Grove,245865,Liverpool Street,00:38,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Theobalds%20Grove&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Theobalds%20Grove&t=sec
commutefrom-N.csv,Tottenham Hale,438758,Liverpool Street,00:16,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Tottenham%20Hale&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Tottenham%20Hale&t=sec
commutefrom-N.csv,Tring,343109,Euston,00:37,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Tring&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Tring&t=sec
commutefrom-N.csv,Turkey Street,307394,Liverpool Street,00:34,every 00:27,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Turkey%20Street&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Turkey%20Street&t=sec
commutefrom-N.csv,Upper Holloway,526314,Euston,00:44,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Upper%20Holloway&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Upper%20Holloway&t=sec
commutefrom-N.csv,Waltham Cross,245865,Liverpool Street,00:28,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Waltham%20Cross&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Waltham%20Cross&t=sec
commutefrom-N.csv,Walthamstow Central,256029,Liverpool Street,00:19,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Walthamstow%20Central&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Walthamstow%20Central&t=sec
commutefrom-N.csv,Ware (Herts),322619,Liverpool Street,00:46,every 00:28,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ware%20(Herts)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ware%20(Herts)&t=sec
commutefrom-N.csv,Watford High Street,269245,Euston,00:31,every 00:15,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watford%20High%20Street&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watford%20High%20Street&t=sec
commutefrom-N.csv,Watford Junction,269245,Euston,00:19,every 00:05,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watford%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watford%20Junction&t=sec
commutefrom-N.csv,Watford North,269245,Euston,00:29,every 00:42,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watford%20North&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watford%20North&t=sec
commutefrom-N.csv,Watton-at-Stone,322619,Moorgate,00:48,every 00:24,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watton-at-Stone&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watton-at-Stone&t=sec
commutefrom-N.csv,Watton-at-Stone,322619,Kings Cross,00:50,every 00:24,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watton-at-Stone&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watton-at-Stone&t=sec
commutefrom-N.csv,Watton-at-Stone,322619,London Bridge,00:55,every 00:24,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watton-at-Stone&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Watton-at-Stone&t=sec
commutefrom-N.csv,Welham Green,315934,Kings Cross,00:37,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=sec
commutefrom-N.csv,Welham Green,315934,Moorgate,00:37,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=sec
commutefrom-N.csv,Welham Green,315934,London Bridge,00:44,every 00:15,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=sec
commutefrom-N.csv,Welham Green,315934,Blackfriars,00:52,every 00:16,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welham%20Green&t=sec
commutefrom-N.csv,Welwyn Garden City,315934,Kings Cross,00:23,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=sec
commutefrom-N.csv,Welwyn Garden City,315934,Moorgate,00:34,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=sec
commutefrom-N.csv,Welwyn Garden City,315934,London Bridge,00:41,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=sec
commutefrom-N.csv,Welwyn Garden City,315934,Blackfriars,00:49,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20Garden%20City&t=sec
commutefrom-N.csv,Welwyn North,315934,Kings Cross,00:21,every 00:19,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=sec
commutefrom-N.csv,Welwyn North,315934,Moorgate,00:38,every 00:18,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=sec
commutefrom-N.csv,Welwyn North,315934,London Bridge,00:45,every 00:20,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=sec
commutefrom-N.csv,Welwyn North,315934,Blackfriars,00:53,every 00:20,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Welwyn%20North&t=sec
commutefrom-N.csv,Wembley Central,421527,Euston,00:24,every 00:20,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wembley%20Central&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wembley%20Central&t=sec
commutefrom-N.csv,Wendover,273920,Marylebone,00:51,every 00:16,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wendover&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wendover&t=sec
commutefrom-N.csv,West Hampstead,824485,Blackfriars,00:30,every 00:18,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=sec
commutefrom-N.csv,West Hampstead,824485,Kings Cross,00:32,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=sec
commutefrom-N.csv,West Hampstead,824485,Moorgate,00:39,every 00:11,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=sec
commutefrom-N.csv,West Hampstead,824485,London Bridge,00:53,every 00:11,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Hampstead&t=sec
commutefrom-N.csv,West Ruislip,306484,Marylebone,00:25,every 00:50,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Ruislip&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=West%20Ruislip&t=sec
commutefrom-N.csv,White Hart Lane,438758,Liverpool Street,00:24,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=White%20Hart%20Lane&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=White%20Hart%20Lane&t=sec
commutefrom-N.csv,White Notley,229818,Liverpool Street,00:55,every 00:51,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=White%20Notley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=White%20Notley&t=sec
commutefrom-N.csv,Willesden Junction,421527,Euston,00:16,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Willesden%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Willesden%20Junction&t=sec
commutefrom-N.csv,Winchmore Hill,307394,Moorgate,00:26,every 00:08,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=sec
commutefrom-N.csv,Winchmore Hill,307394,Kings Cross,00:26,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=sec
commutefrom-N.csv,Winchmore Hill,307394,London Bridge,00:32,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=sec
commutefrom-N.csv,Winchmore Hill,307394,Blackfriars,00:39,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Winchmore%20Hill&t=sec
commutefrom-N.csv,Witham,229818,Liverpool Street,00:45,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Witham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Witham&t=sec
commutefrom-N.csv,Wolverton,219344,Euston,00:44,every 00:20,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wolverton&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wolverton&t=sec
commutefrom-N.csv,Wood Street,256029,Liverpool Street,00:21,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wood%20Street&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Wood%20Street&t=sec
commutefrom-S.csv,Abbey Wood,231053,London Bridge,00:24,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=sec
commutefrom-S.csv,Abbey Wood,231053,Cannon Street,00:31,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=sec
commutefrom-S.csv,Abbey Wood,231053,Waterloo,00:39,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=sec
commutefrom-S.csv,Abbey Wood,231053,Charing Cross,00:41,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=sec
commutefrom-S.csv,Abbey Wood,231053,Blackfriars,00:42,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=sec
commutefrom-S.csv,Abbey Wood,231053,Victoria,00:58,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Abbey%20Wood&t=sec
commutefrom-S.csv,Addlestone,332113,Waterloo,00:54,every 00:15,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Addlestone&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Addlestone&t=sec
commutefrom-S.csv,Aldershot,217862,Waterloo,00:47,every 00:17,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Aldershot&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Aldershot&t=sec
commutefrom-S.csv,Anerley,347974,London Bridge,00:23,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Anerley,347974,Victoria,00:30,every 00:09,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Anerley,347974,Moorgate,00:41,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Anerley,347974,Waterloo,00:42,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Anerley,347974,Charing Cross,00:43,every 00:12,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Anerley,347974,Blackfriars,00:44,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Anerley,347974,Kings Cross,00:45,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Anerley&t=sec
commutefrom-S.csv,Ash,438370,Waterloo,00:54,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ash&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ash&t=sec
commutefrom-S.csv,Ash Vale,438370,Waterloo,00:42,every 00:25,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ash%20Vale&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ash%20Vale&t=sec
commutefrom-S.csv,Ashford (Middlesex),300247,Waterloo,00:38,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashford%20(Middlesex)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashford%20(Middlesex)&t=sec
commutefrom-S.csv,Ashford International,257530,St Pancras,00:36,every 00:37,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashford%20International&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashford%20International&t=sec
commutefrom-S.csv,Ashtead,454383,Waterloo,00:41,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashtead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashtead&t=sec
commutefrom-S.csv,Ashtead,454383,Victoria,00:44,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashtead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashtead&t=sec
commutefrom-S.csv,Ashtead,454383,London Bridge,00:46,every 00:18,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashtead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashtead&t=sec
commutefrom-S.csv,Ashurst,374023,London Bridge,00:52,every 00:00,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashurst&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ashurst&t=sec
commutefrom-S.csv,Balcombe,317431,London Bridge,00:40,every 00:21,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balcombe&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balcombe&t=sec
commutefrom-S.csv,Balcombe,317431,Blackfriars,00:46,every 00:18,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balcombe&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balcombe&t=sec
commutefrom-S.csv,Balcombe,317431,Victoria,00:47,every 00:21,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balcombe&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balcombe&t=sec
commutefrom-S.csv,Balham,569614,Waterloo,00:25,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balham&t=sec
commutefrom-S.csv,Balham,569614,London Bridge,00:34,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balham&t=sec
commutefrom-S.csv,Balham,569614,Charing Cross,00:34,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Balham&t=sec
commutefrom-S.csv,Banstead,350380,London Bridge,00:50,every 00:30,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Banstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Banstead&t=sec
commutefrom-S.csv,Banstead,350380,Victoria,00:52,every 00:30,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Banstead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Banstead&t=sec
commutefrom-S.csv,Barnes,592341,Waterloo,00:22,every 00:07,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Barnes&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Barnes&t=sec
commutefrom-S.csv,Barnes Bridge,592341,Waterloo,00:25,every 00:15,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Barnes%20Bridge&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Barnes%20Bridge&t=sec
commutefrom-S.csv,Bat & Ball,448336,London Bridge,00:32,every 00:23,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Bat%20&%20Ball&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Bat%20&%20Ball&t=sec
commutefrom-S.csv,Bat & Ball,448336,Cannon Street,00:40,every 00:23,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Bat%20&%20Ball&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Bat%20&%20Ball&t=sec
commutefrom-S.csv,Bat & Ball,448336,Waterloo,00:42,every 00:19,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Bat%20&%20Ball&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Bat%20&%20Ball&t=sec
